id,juris,city,name,plandate
10303,83,San Leandro,112 - Low-Medium Density Residential,
10304,83,San Leandro,112 - Medium Density Residential,
10305,83,San Leandro,112 - High Density Residential,
10306,83,San Leandro,112 - Neighborhood Commercial,
10307,83,San Leandro,112 - General Commercial,
10308,83,San Leandro,112 - Office,
10309,83,San Leandro,112 - Downtown Mixed Use,
10310,83,San Leandro,112 - Transit-Oriented Mixed Use,
10311,83,San Leandro,112 - Corridor Mixed Use,
10312,83,San Leandro,112 - Light Industrial,
10313,83,San Leandro,112 - General Industrial,
10314,83,San Leandro,112 - Resource Conservation,
10315,83,San Leandro,112 - Parks and Recreation,
10316,83,San Leandro,112 - Public/Semi-Public,
10401,84,Union City,113 - Residential (3 to 6 du/acre),
10402,84,Union City,113 - Residential (6 to 10 du/acre),
10403,84,Union City,113 - Residential (10 to 17 du/acre),
10404,84,Union City,113 - Residential (17 to 29 du/acre),
10405,84,Union City,113 - Residential (29 to 60 du/acre),
10406,84,Union City,113 - Station Mixed-Use Commercial,
10407,84,Union City,113 - Retail Commercial,
10408,84,Union City,113 - Visitor and Thoroughfare Commercial,
10409,84,Union City,113 - Office Commercial,
10410,84,Union City,113 - General Industry,
10411,84,Union City,113 - Light Industry,
10412,84,Union City,113 - Special Industry,
10413,84,Union City,113 - Research and Development Campus,
10414,84,Union City,113 - Open Space,
10415,84,Union City,113 - Agriculture,
10416,84,Union City,113 - Civic Facility,
10417,84,Union City,113 - Private Institutional,
10501,85,Brentwood,RE,
10502,85,Brentwood,R-1-E,
10503,85,Brentwood,R-1,
10504,85,Brentwood,R-1-10,
10505,85,Brentwood,R-1-6,
10506,85,Brentwood,R-1-8,
10507,85,Brentwood,R-2,
10508,85,Brentwood,R-3,
10509,85,Brentwood,CO,
10510,85,Brentwood,COB,
10511,85,Brentwood,COR,
10513,85,Brentwood,C-1,
10514,85,Brentwood,C-2,
10515,85,Brentwood,C-3,
10516,85,Brentwood,CB,
10517,85,Brentwood,IC,
10518,85,Brentwood,PEC,
10519,85,Brentwood,PF,
10524,85,Brentwood,OS,
10525,85,Brentwood,PD,
10526,85,Brentwood,PD-1,
10527,85,Brentwood,PD-2,
10528,85,Brentwood,PD-3,
10529,85,Brentwood,PD-4,
10530,85,Brentwood,PD-5,
10531,85,Brentwood,PD-6,
10532,85,Brentwood,PD-7,
10533,85,Brentwood,PD-8,
10534,85,Brentwood,PD-9,
10535,85,Brentwood,PD-10,
10536,85,Brentwood,PD-11,
10537,85,Brentwood,PD-12,
10538,85,Brentwood,PD-13,
10539,85,Brentwood,PD-14,
10540,85,Brentwood,PD-15,
10541,85,Brentwood,PD-16,
10542,85,Brentwood,PD-17,
10543,85,Brentwood,PD-18,
10544,85,Brentwood,PD-19,
10545,85,Brentwood,PD-20,
10546,85,Brentwood,PD-21,
10547,85,Brentwood,PD-22,
10548,85,Brentwood,PD-23,
10549,85,Brentwood,PD-24,
10550,85,Brentwood,PD-25,
10551,85,Brentwood,PD-26,
10552,85,Brentwood,PD-27,
10553,85,Brentwood,PD-28,
10554,85,Brentwood,PD-29,
10555,85,Brentwood,PD-30,
10556,85,Brentwood,PD-31,
10557,85,Brentwood,PD34,
10558,85,Brentwood,PD-35,
10559,85,Brentwood,PD-36,
10560,85,Brentwood,PD-37,
10561,85,Brentwood,PD-38,
10562,85,Brentwood,PD-39,
10563,85,Brentwood,PD-40,
10564,85,Brentwood,PD-41,
10565,85,Brentwood,PD-42,
10566,85,Brentwood,PD-43,
10567,85,Brentwood,PD-44,
10568,85,Brentwood,PD-45,
10569,85,Brentwood,PD-46,
10570,85,Brentwood,PD-47,
10571,85,Brentwood,PD-48,
10572,85,Brentwood,PD-49,
10574,85,Brentwood,PD-51,
10575,85,Brentwood,PD-52,
10576,85,Brentwood,PD-53,
10577,85,Brentwood,PD-54,
10578,85,Brentwood,PD-55,
10579,85,Brentwood,PD-56,
10580,85,Brentwood,PD-57,
10581,85,Brentwood,PD-58,
10582,85,Brentwood,PD-60,
10583,85,Brentwood,PD-61,
10584,85,Brentwood,PD-62,
10585,85,Brentwood,PD-63,
10586,85,Brentwood,PD-64,
10587,85,Brentwood,PD-65,
10601,86,Clayton,203 - Rural Estate,
10602,86,Clayton,203 - Low Density Residential,
10603,86,Clayton,203 - Medium Density Residential,
10604,86,Clayton,203 - High Density Residential,
10605,86,Clayton,203 - Multi-Family Low Density Residential,
10606,86,Clayton,203 - Multi-Family Medium Density Residential,
10607,86,Clayton,203 - Institutional Density Residential,
10608,86,Clayton,203 - Town Center,
10611,86,Clayton,203 - Cultural Center,
10612,86,Clayton,203 - Public/Quasi Public,
10613,86,Clayton,203 - Schools,
10614,86,Clayton,203 - Public/Private Park,
10615,86,Clayton,203 - Open Space,
10616,86,Clayton,203 - Open Space,
10617,86,Clayton,203 - Open Space,
10701,87,Concord,RR,
10702,87,Concord,LDR,
10703,87,Concord,MDR,
10704,87,Concord,HDR,
10705,87,Concord,DTPD,
10706,87,Concord,CMU,
10707,87,Concord,WCMU,
10708,87,Concord,DTMU,
10709,87,Concord,IMU,
10710,87,Concord,SC,
10711,87,Concord,NC,
10712,87,Concord,RC,
10713,87,Concord,CO,
10714,87,Concord,BP,
10715,87,Concord,HI,
10716,87,Concord,PQP,
10717,87,Concord,PQPHMC,
10718,87,Concord,CNWS_I,
10719,87,Concord,CNWS_T,
10720,87,Concord,WRC,
10721,87,Concord,P,
10722,87,Concord,OS,
10723,87,Concord,RCNSV,
10801,88,Danville,218 - Rural Residential,
10802,88,Danville,218 - Country Estates,
10803,88,Danville,218 - Single Family - Low Density Residential,
10804,88,Danville,218 - Single Family - Medium Density Residential,
10805,88,Danville,218 - Single/Multiple Family,
10806,88,Danville,218 - Multiple Family - Low Density Residential,
10807,88,Danville,218 - Multiple Family - Medium Density Residential,
10808,88,Danville,218 - Multiple Family - Medium Density Residential,
10809,88,Danville,218 - Commercial,
10810,88,Danville,218 - Specialized Commercial,
10811,88,Danville,218 - Limited Office,
10812,88,Danville,218 - Mixed Use,
10813,88,Danville,218 - Controlled Manufacturing,
10814,88,Danville,218 - Public and Semi-Public,
10815,88,Danville,218 - General Open Space,
10816,88,Danville,218 - Agricultural,
10817,88,Danville,218 - Parks and Recreation,
10818,88,Danville,218 - Downtown Master Plan,
10901,89,El Cerrito,RS-20,
10902,89,El Cerrito,RS-10,
10903,89,El Cerrito,"RS-10, PD",
10904,89,El Cerrito,RS-7.5,
10905,89,El Cerrito,RS,
10906,89,El Cerrito,"RS, PD",
10907,89,El Cerrito,RD,
10908,89,El Cerrito,"RD, PD",
10909,89,El Cerrito,RM,
10910,89,El Cerrito,"RM, PD",
10911,89,El Cerrito,NC,
10912,89,El Cerrito,"NC, PD",
10913,89,El Cerrito,TOM,
10914,89,El Cerrito,"TOM, PD",
10915,89,El Cerrito,CC,
10916,89,El Cerrito,PS,
10917,89,El Cerrito,"PS, PD",
10918,89,El Cerrito,PR,
10919,89,El Cerrito,OS-N,
11001,90,Hercules,206 - Single Family Estate,
11002,90,Hercules,206 - Single Family Low Density Residential,
11003,90,Hercules,206 - Multi-Family Low Density Residential,
11004,90,Hercules,206 - Multi-Family Medium Density Residential,
11005,90,Hercules,206 - Commercial - Public,
11006,90,Hercules,206 - Community Commercial,
11007,90,Hercules,206 - General Commercial,
11008,90,Hercules,206 - Historic Town Center,
11009,90,Hercules,206 - Industrial,
11010,90,Hercules,206 - Industrial Residential,
11011,90,Hercules,206 - Planned Commercial Industrial,
11012,90,Hercules,206 - Planned Commercial Residential,
11013,90,Hercules,206 - Planned Office - Research & Development,
11014,90,Hercules,206 - Waterfront Commercial,
11016,90,Hercules,206 - Franklin Canyon Area,
11017,90,Hercules,206 - Public - City,
11018,90,Hercules,206 - Public - Open Space,
11019,90,Hercules,206 - Public - Park,
11020,90,Hercules,206 - Public - School,
11101,91,Lafayette,207 - Very Low Density Single Family Residential,
11102,91,Lafayette,207 - Low Density Single Family Residential,
11103,91,Lafayette,207 - Medium Density Single Family Residential,
11104,91,Lafayette,207 - Low Density Multifamily Residential,
11105,91,Lafayette,207 - High Density Multifamily Residential,
11106,91,Lafayette,207 - Administrative/Professional Office/Multifamily Residential,
11107,91,Lafayette,207 - Downtown Core,
11108,91,Lafayette,207 - East End Commercial,
11109,91,Lafayette,207 - West End Commercial,
11110,91,Lafayette,207 - Community Facilities/Civic Uses,
11111,91,Lafayette,207 - Open Space,
11112,91,Lafayette,207 - Parkland,
11113,91,Lafayette,207 - Public Utilities,
11201,92,Martinez,R-1.5,
11202,92,Martinez,R-2.5,
11203,92,Martinez,R-3.5,
11204,92,Martinez,R-6.0,
11205,92,Martinez,R-7.0,
11206,92,Martinez,R-7.5,
11207,92,Martinez,R-10,
11208,92,Martinez,R-12,
11209,92,Martinez,R-15,
11210,92,Martinez,R-20,
11211,92,Martinez,RR-20,
11212,92,Martinez,R-40,
11213,92,Martinez,RR-40,
11214,92,Martinez,R-65,
11215,92,Martinez,R-80,
11216,92,Martinez,R-100,
11217,92,Martinez,M-NC/PA,
11218,92,Martinez,M-NC/SC,
11219,92,Martinez,M-NC/TC,
11220,92,Martinez,M-R-1.5/CC,
11221,92,Martinez,M-R-1.5/PA,
11222,92,Martinez,M-R&D/CC,
11223,92,Martinez,M-R&D/L-I,
11224,92,Martinez,M-OS/RF,
11225,92,Martinez,M-OS/RF/R-3.5,
11226,92,Martinez,M-PA/C-I,
11227,92,Martinez,M-R-6.0/RF,
11228,92,Martinez,M-SC/L-I,
11229,92,Martinez,OS/RF,
11230,92,Martinez,R-10/ECD-R-40,
11231,92,Martinez,M-29,
11232,92,Martinez,NC,
11233,92,Martinez,CC,
11234,92,Martinez,TC,
11235,92,Martinez,SC,
11236,92,Martinez,CR,
11237,92,Martinez,R&D,
11238,92,Martinez,PA,
11239,92,Martinez,DS,
11240,92,Martinez,R-B,
11241,92,Martinez,L-I,
11242,92,Martinez,H-1,
11243,92,Martinez,H-I,
11244,92,Martinez,C-I,
11245,92,Martinez,ECD-R-100,
11246,92,Martinez,ECD-R-40,
11247,92,Martinez,ECD-R-6.0,
11248,92,Martinez,ECD-R-80,
11249,92,Martinez,ECD-RR-40,
11250,92,Martinez,ECD-C-I,
11251,92,Martinez,ECD-H-I,
11252,92,Martinez,GF,
11253,92,Martinez,C,
11254,92,Martinez,OS,
11255,92,Martinez,A-1,
11256,92,Martinez,A-2,
11257,92,Martinez,RF,
11258,92,Martinez,U,
11259,92,Martinez,P-1,
11301,93,Moraga,209 - Single Family One Dwelling Unit/Acre,
11302,93,Moraga,209 - Single Family Two Dwelling Units/Acre,
11303,93,Moraga,209 - Single Family Three Dwelling Units/Acre,
11304,93,Moraga,209 - Multi-Family Six Dwelling Units/Acre,
11305,93,Moraga,209 - Community Commercial,
11306,93,Moraga,209 - Limited Commercial,
11307,93,Moraga,209 - Office Commercial,
11308,93,Moraga,209 - College,
11309,93,Moraga,209 - Open Space Lands,
11310,93,Moraga,209 - Public Parks,
11311,93,Moraga,209 - Schools,
11312,93,Moraga,209 - Study Area,
11401,94,Oakland,Detached Unit Residential,
11402,94,Oakland,Hillside Residential,
11403,94,Oakland,Housing and Business Mix,
11404,94,Oakland,Mixed Housing Type,
11405,94,Oakland,Urban Residential,
11406,94,Oakland,Business Mix,
11407,94,Oakland,Central Business District,
11408,94,Oakland,Community Commercial,
11409,94,Oakland,General Industrial/Transp,
11410,94,Oakland,Neighborhood Center,
11411,94,Oakland,Regional Commercial,
11412,94,Oakland,Estuary Plan Area,
11413,94,Oakland,Institutional,
11414,94,Oakland,Resource Conservation,
11415,94,Oakland,Urban Open Space,
11501,95,Piedmont,ER,
11502,95,Piedmont,LDR,
11503,95,Piedmont,MDR,
11504,95,Piedmont,MU,
11505,95,Piedmont,PF,
11506,95,Piedmont,OS,
11701,97,Alameda,LOW-DENSITY RESIDENTIAL,
11702,97,Alameda,MEDIUM-DENSITY RESIDENTIAL,
11703,97,Alameda,NEIGHBORHOOD BUSINESS,
11704,97,Alameda,COMMUNITY COMMERCIAL,
11705,97,Alameda,OFFICE,
11706,97,Alameda,BUSINESS PARK,
11707,97,Alameda,GENERAL INDUSTRY,
11708,97,Alameda,COMMERCIAL RECREATION,
11709,97,Alameda,PARKS & PUBLIC OPEN SPACE,
11710,97,Alameda,OPEN SPACE/HABITAT,
11711,97,Alameda,PUBLIC/INSTITUTIONAL/SCHOOL,
11712,97,Alameda,FEDERAL FACILITIES,
11713,97,Alameda,MIXED USE,
11714,97,Alameda,MIXED USE-1,
11715,97,Alameda,MIXED USE-2,
11716,97,Alameda,MIXED USE-3,
11717,97,Alameda,MIXED USE-4,
11718,97,Alameda,MIXED USE-5,
11719,97,Alameda,MIXED USE-6,
11720,97,Alameda,MIXED USE-7,
11801,98,Hayward,REDR,
11802,98,Hayward,SDR,
11803,98,Hayward,LDR,
11804,98,Hayward,LMDR,
11805,98,Hayward,MDR,
11806,98,Hayward,HDR,
11807,98,Hayward,ROC,
11808,98,Hayward,GC,
11809,98,Hayward,CHDR,
11810,98,Hayward,CC-HDR,
11811,98,Hayward,CC-ROC,
11812,98,Hayward,IC,
11813,98,Hayward,MI,
11814,98,Hayward,PR,
11815,98,Hayward,LOS,
11816,98,Hayward,BL,
11817,98,Hayward,Bay,
11818,98,Hayward,X,
11819,98,Hayward,PQP,
11820,98,Hayward,PQPIC,
11901,99,Livermore,GP-RR,
11902,99,Livermore,GP-UL,
11903,99,Livermore,GP-ULM,
11904,99,Livermore,GP-UM,
11905,99,Livermore,GP-UMH,
11906,99,Livermore,GP-UH,
11907,99,Livermore,GP-UH1,
11908,99,Livermore,GP-UH2,
11909,99,Livermore,GP-UH3,
11910,99,Livermore,GP-UH4,
11911,99,Livermore,GP-UH5,
11912,99,Livermore,GP-UH6,
11913,99,Livermore,GP-RR_UM,
11914,99,Livermore,GP-ULM_UH,
11915,99,Livermore,GP-ULM_UH2,
11916,99,Livermore,GP-ULM_UH3,
11917,99,Livermore,GP-ULM_UH4,
11918,99,Livermore,GP-UMH_UH,
11919,99,Livermore,GP-LII_ULM,
11920,99,Livermore,GP-HII_UH,
11921,99,Livermore,GP-LII_UH,
11922,99,Livermore,GP-NC_UH,
11923,99,Livermore,GP-BCP_UH,
11924,99,Livermore,GP-UH-OC,
11925,99,Livermore,GP-SC,
11926,99,Livermore,GP-HC,
11927,99,Livermore,GP-NC,
11928,99,Livermore,GP-CSGS,
11929,99,Livermore,GP-OC_CF,
11930,99,Livermore,GP-OC,
11931,99,Livermore,GP-DA,
11932,99,Livermore,GP-NML,
11933,99,Livermore,GP-NMM,
11934,99,Livermore,GP-NMH,
11935,99,Livermore,GP-BCP,
11936,99,Livermore,GP-BCP_CF,
11937,99,Livermore,GP-LII,
11938,99,Livermore,GP-HII,
11939,99,Livermore,GP-OSP,
11940,99,Livermore,GP-AGVT,
11941,99,Livermore,GP-LDAG,
11942,99,Livermore,GP-HLCN,
11943,99,Livermore,GP-LPA,
11944,99,Livermore,GP-RMG,
11945,99,Livermore,GP-WML,
11946,99,Livermore,GP-OSP_S&G,
11947,99,Livermore,GP-BART,
11948,99,Livermore,GP-CF,
11949,99,Livermore,GP-SV-RDA,
11950,99,Livermore,GP-SV-AP,
11951,99,Livermore,GP-SV-VC,
11952,99,Livermore,GP-SV-ROS,
11953,99,Livermore,GP-AGVT_SV7-TDR,
12001,100,Newark,108 - Very Low Density Residential,
12002,100,Newark,108 - Low Density Residential,
12003,100,Newark,108 - Medium Density Residential,
12004,100,Newark,108 - High Density Residential,
12005,100,Newark,108 - General Industrial,
12006,100,Newark,108 - Limited Industrial,
12007,100,Newark,108 - Special Industrial,
12008,100,Newark,108 - Neighborhood Commercial,
12009,100,Newark,108 - Community Commercial,
12010,100,Newark,108 - Regional Commercial,
12011,100,Newark,108 - Office Commercial,
12012,100,Newark,108 - Specialty Commercial,
12013,100,Newark,108 - General Commercial,
12014,100,Newark,108 - Public-Institutional,
12015,100,Newark,108 - Public Parks-Open Space,
12016,100,Newark,108 - Conservation Open Space,
12017,100,Newark,108 - Agricultural/Resource Production Open Space,
12201,102,Unincorporated Alameda,115 - Rural Agriculture,
12202,102,Unincorporated Alameda,115 - Residential 0-4 du/ac,
12203,102,Unincorporated Alameda,115 - Residential 5-8 du/ac,
12204,102,Unincorporated Alameda,115 - Residential 9-17 du/ac,
12205,102,Unincorporated Alameda,115 - Residential 18-30 du/ac,
12206,102,Unincorporated Alameda,115 - Residential over 30 du/ac,
12207,102,Unincorporated Alameda,115 - Mobile Home Parks,
12208,102,Unincorporated Alameda,115 - Park/Open Space,
12209,102,Unincorporated Alameda,115 - Mixed Use,
12210,102,Unincorporated Alameda,"115 - Automotive Service, Sales & Parts",
12211,102,Unincorporated Alameda,115 - General Commercial,
12212,102,Unincorporated Alameda,115 - Retail Commercial,
12213,102,Unincorporated Alameda,115 - Restaurants & Entertainment,
12214,102,Unincorporated Alameda,115 - Medical Dental,
12215,102,Unincorporated Alameda,115 - Office,
12216,102,Unincorporated Alameda,115 - Other/Unclassified,
12217,102,Unincorporated Alameda,115 - Public/Institutional,
12218,102,Unincorporated Alameda,115 - Light Industrial & Storage,
12219,102,Unincorporated Alameda,115 - Vacant,
12220,102,Unincorporated Alameda,116 - Low Density Residential,
12221,102,Unincorporated Alameda,116 - Low-Medium Density Residential,
12222,102,Unincorporated Alameda,116 - Medium Density Residential,
12223,102,Unincorporated Alameda,116 - Medium-High Density Residential,
12224,102,Unincorporated Alameda,116 - High Density Residential,
12225,102,Unincorporated Alameda,116 - Low-Medium Density Residential/General Commercial,
12226,102,Unincorporated Alameda,116 - Medium-High Density Residential and General Commercial as a Secondary Use,
12227,102,Unincorporated Alameda,116 - High Density Residential/General Commercial allowed,
12228,102,Unincorporated Alameda,116 - General Commercial,
12229,102,Unincorporated Alameda,116 - General Commercial/Low-Medium Density Residential allowed,
12230,102,Unincorporated Alameda,116 - General Commercial/Medium Density Residential allowed,
12231,102,Unincorporated Alameda,116 - General Commercial/Medium & High Density Residential allowed,
12232,102,Unincorporated Alameda,116 - General Commercial or Medium/ High Density Residential,
12233,102,Unincorporated Alameda,116 - Light Industrial and Research & Development/Office,
12234,102,Unincorporated Alameda,116 - San Lorenzo Village,
12235,102,Unincorporated Alameda,116 - Public,
12236,102,Unincorporated Alameda,116 - Park,
12237,102,Unincorporated Alameda,116 - School,
12238,102,Unincorporated Alameda,119 - R-1,
12239,102,Unincorporated Alameda,119 - R-1-B-E (SQ/6000),
12240,102,Unincorporated Alameda,119 - R-1-B-E (SQ/10000),
12241,102,Unincorporated Alameda,119 - Residential 0-4 du/ac,
12242,102,Unincorporated Alameda,119 - R-1-B-E (SQ/20000),
12243,102,Unincorporated Alameda,119 - R-1-B-E or R-1-L-B-E,
12244,102,Unincorporated Alameda,119 - R-1-B-E (SQ/50000),
12245,102,Unincorporated Alameda,119 - R-1-B-E (5 ACRE),
12246,102,Unincorporated Alameda,119 - Residential 5-8 du/ac,
12247,102,Unincorporated Alameda,119 - Planned Development,
12248,102,Unincorporated Alameda,119 - Agriculture,
12249,102,Unincorporated Alameda,119 - Park/Open Space,
12250,102,Unincorporated Alameda,119 - Public/Institutional,
12251,102,Unincorporated Alameda,119 - Vacant,
12252,102,Unincorporated Alameda,119 - Other/Unclassified,
12253,102,Unincorporated Alameda,119 - CN or C-1,
12254,102,Unincorporated Alameda,199 - Rural Density Residential,
12255,102,Unincorporated Alameda,199 - Low Density Residential,
12256,102,Unincorporated Alameda,199 - Medium Density Residential,
12257,102,Unincorporated Alameda,199 - Medium/High Density Residential,
12258,102,Unincorporated Alameda,199 - High Density Residential,
12259,102,Unincorporated Alameda,199 - Very High Density Residential,
12260,102,Unincorporated Alameda,199 - High Density Commercial,
12261,102,Unincorporated Alameda,199 - Industrial,
12262,102,Unincorporated Alameda,199 - Mixed Use,
12263,102,Unincorporated Alameda,199 - Other,
12264,102,Unincorporated Alameda,199 - Open Space,
12265,102,Unincorporated Alameda,199 - Agriculture,
12266,102,Unincorporated Alameda,199 - Water,
12267,102,Unincorporated Alameda,199 - Light Commercial,
12268,102,Unincorporated Alameda,199 - Urban Reserve,
12301,103,Unincorporated Contra Costa,SV,
12302,103,Unincorporated Contra Costa,SL,
12303,103,Unincorporated Contra Costa,SM,
12304,103,Unincorporated Contra Costa,SH,
12305,103,Unincorporated Contra Costa,ML,
12306,103,Unincorporated Contra Costa,MM,
12307,103,Unincorporated Contra Costa,MH,
12308,103,Unincorporated Contra Costa,MV,
12309,103,Unincorporated Contra Costa,MS,
12310,103,Unincorporated Contra Costa,CC,
12311,103,Unincorporated Contra Costa,MO,
12312,103,Unincorporated Contra Costa,CO,
12313,103,Unincorporated Contra Costa,ACO,
12314,103,Unincorporated Contra Costa,OF,
12315,103,Unincorporated Contra Costa,BP,
12316,103,Unincorporated Contra Costa,LI,
12317,103,Unincorporated Contra Costa,HI,
12318,103,Unincorporated Contra Costa,CR,
12319,103,Unincorporated Contra Costa,M-1,
12320,103,Unincorporated Contra Costa,M-2,
12321,103,Unincorporated Contra Costa,M-3,
12322,103,Unincorporated Contra Costa,M-4,
12323,103,Unincorporated Contra Costa,M-5,
12324,103,Unincorporated Contra Costa,M-6,
12325,103,Unincorporated Contra Costa,M-7,
12326,103,Unincorporated Contra Costa,M-8,
12327,103,Unincorporated Contra Costa,M-9,
12328,103,Unincorporated Contra Costa,M-10,
12329,103,Unincorporated Contra Costa,PS,
12330,103,Unincorporated Contra Costa,LF,
12331,103,Unincorporated Contra Costa,"AL, OIBA",
12332,103,Unincorporated Contra Costa,PR,
12333,103,Unincorporated Contra Costa,OS,
12334,103,Unincorporated Contra Costa,AL,
12335,103,Unincorporated Contra Costa,AC,
12336,103,Unincorporated Contra Costa,DR,
12337,103,Unincorporated Contra Costa,WA,
12338,103,Unincorporated Contra Costa,WS,
12339,103,Unincorporated Contra Costa,ROW,
12401,104,Unincorporated Marin,AG1,
12402,104,Unincorporated Marin,AG2,
12403,104,Unincorporated Marin,AG3,
12404,104,Unincorporated Marin,AGC1,
12405,104,Unincorporated Marin,AGC3,
12406,104,Unincorporated Marin,C-AG1,
12407,104,Unincorporated Marin,C-AG2,
12408,104,Unincorporated Marin,C-AG2-PF,
12409,104,Unincorporated Marin,C-AG3,
12410,104,Unincorporated Marin,C-AG3-PF,
12411,104,Unincorporated Marin,C-GC-FAR10,
12412,104,Unincorporated Marin,C-GC-FAR25,
12413,104,Unincorporated Marin,C-GC-FAR30,
12414,104,Unincorporated Marin,C-MF2,
12415,104,Unincorporated Marin,C-MF3,
12416,104,Unincorporated Marin,C-NC,
12417,104,Unincorporated Marin,C-NC-PF,
12418,104,Unincorporated Marin,C-OS,
12419,104,Unincorporated Marin,C-PF,
12420,104,Unincorporated Marin,C-PR,
12421,104,Unincorporated Marin,C-RC-FAR10,
12422,104,Unincorporated Marin,C-RC-FAR15,
12423,104,Unincorporated Marin,C-RC-FAR30,
12424,104,Unincorporated Marin,C-SF2,
12425,104,Unincorporated Marin,C-SF3,
12426,104,Unincorporated Marin,C-SF4,
12427,104,Unincorporated Marin,C-SF5,
12428,104,Unincorporated Marin,C-SF6,
12429,104,Unincorporated Marin,FH,
12430,104,Unincorporated Marin,GC-FAR05-15,
12431,104,Unincorporated Marin,GC-FAR05-15,
12432,104,Unincorporated Marin,GC-FAR05-30,
12433,104,Unincorporated Marin,GC-FAR05-35,
12434,104,Unincorporated Marin,GC-FAR05-50,
12435,104,Unincorporated Marin,GC-FAR10-35,
12436,104,Unincorporated Marin,GC-FAR10-35,
12437,104,Unincorporated Marin,GC-FAR10-40,
12438,104,Unincorporated Marin,GC-FAR20-63,
12439,104,Unincorporated Marin,HOD,
12440,104,Unincorporated Marin,IND-FAR33,
12441,104,Unincorporated Marin,IND-FAR35,
12442,104,Unincorporated Marin,MF2,
12443,104,Unincorporated Marin,MF3,
12444,104,Unincorporated Marin,MF3.5,
12445,104,Unincorporated Marin,MF4,
12446,104,Unincorporated Marin,MF4.5,
12447,104,Unincorporated Marin,MF4.5,
12448,104,Unincorporated Marin,MR-PD-Reclamation Area,
12449,104,Unincorporated Marin,NC-FAR05-10-Dens20,
12450,104,Unincorporated Marin,NC-FAR05-40-Dens20,
12451,104,Unincorporated Marin,NC-FAR10-30,
12452,104,Unincorporated Marin,NC-FAR10-35-Dens10,
12453,104,Unincorporated Marin,NC-FAR10-50-Dens20,
12454,104,Unincorporated Marin,NC-FAR20-50-Dens20,
12455,104,Unincorporated Marin,NC-FAR30-50-Dens20,
12456,104,Unincorporated Marin,OC,
12457,104,Unincorporated Marin,OC-FAR05-30,
12458,104,Unincorporated Marin,OC-FAR10-20,
12459,104,Unincorporated Marin,OC-FAR10-35,
12460,104,Unincorporated Marin,OC-FAR10-80,
12461,104,Unincorporated Marin,OS,
12462,104,Unincorporated Marin,PD-Agriculture and Env Resource,
12463,104,Unincorporated Marin,PF,
12464,104,Unincorporated Marin,PF-AG1,
12465,104,Unincorporated Marin,PF-AG3,
12466,104,Unincorporated Marin,PF-IND,
12467,104,Unincorporated Marin,PF-OS,
12468,104,Unincorporated Marin,PF-RC,
12469,104,Unincorporated Marin,PF-SF2,
12470,104,Unincorporated Marin,PF-SF3,
12471,104,Unincorporated Marin,PF-SF4,
12472,104,Unincorporated Marin,PF-SF5,
12473,104,Unincorporated Marin,PF-SF6,
12474,104,Unincorporated Marin,PR-Dens1,
12475,104,Unincorporated Marin,PR-Dens4,
12476,104,Unincorporated Marin,QPF-SF6,
12477,104,Unincorporated Marin,RC-FAR01,
12478,104,Unincorporated Marin,RC-FAR01-03,
12479,104,Unincorporated Marin,RC-FAR05-30,
12480,104,Unincorporated Marin,RC-FAR10-30,
12481,104,Unincorporated Marin,RC-FAR25-35,
12482,104,Unincorporated Marin,RC-FAR30-50,
12483,104,Unincorporated Marin,SF1,
12484,104,Unincorporated Marin,SF2,
12485,104,Unincorporated Marin,SF2,
12486,104,Unincorporated Marin,SF3,
12487,104,Unincorporated Marin,SF4,
12488,104,Unincorporated Marin,SF5,
12489,104,Unincorporated Marin,SF6,
12501,105,Unincorporated Napa,AP,
12502,105,Unincorporated Napa,AP:HR,
12503,105,Unincorporated Napa,AV:AC,
12504,105,Unincorporated Napa,AW,
12505,105,Unincorporated Napa,AW:AC,
12506,105,Unincorporated Napa,AW:AH,
12507,105,Unincorporated Napa,AW:PS,
12508,105,Unincorporated Napa,AW:SWP,
12509,105,Unincorporated Napa,AW:UR,
12510,105,Unincorporated Napa,CL,
12511,105,Unincorporated Napa,CL:AC,
12512,105,Unincorporated Napa,CL:AH,
12513,105,Unincorporated Napa,CL:HR,
12514,105,Unincorporated Napa,CN,
12515,105,Unincorporated Napa,CN:UR,
12516,105,Unincorporated Napa,GI:AC,
12517,105,Unincorporated Napa,I,
12518,105,Unincorporated Napa,I:AC,
12519,105,Unincorporated Napa,IP:AC,
12520,105,Unincorporated Napa,MC,
12521,105,Unincorporated Napa,MC:AC,
12522,105,Unincorporated Napa,MC:AH,
12523,105,Unincorporated Napa,PD,
12524,105,Unincorporated Napa,PD:AC,
12525,105,Unincorporated Napa,PD:AH,
12526,105,Unincorporated Napa,PD:AH:AC,
12527,105,Unincorporated Napa,PL,
12528,105,Unincorporated Napa,PL:AC,
12529,105,Unincorporated Napa,RC,
12530,105,Unincorporated Napa,RC:AH,
12531,105,Unincorporated Napa,RC:UR,
12532,105,Unincorporated Napa,RS:AC,
12533,105,Unincorporated Napa,RS:B-1,
12534,105,Unincorporated Napa,RS:B-10,
12535,105,Unincorporated Napa,RS:B-2,
12536,105,Unincorporated Napa,RS:B-5,
12537,105,Unincorporated Napa,RS:UR,
12601,106,Unincorporated Santa Clara,Agriculture Large Scale,
12602,106,Unincorporated Santa Clara,Agriculture Medium Scale,
